CNPJ,ESTABELECIMENTO
27929776000147,Restaurante
27936278000121,Bar
27942319000192,Cafeteria
27949313000147,Restaurante
27956915000121,Cafeteria
27957733000175,Bar
27961084000186,Bar
27967811000112,Bar
27974762000145,Bar
27977257000154,Restaurante
27991449000115,Restaurante
27991691000199,Restaurante
27998228000179,Restaurante
28014310000184,Restaurante
28021857000107,Similar
28024754000109,Bar
28025105000114,Similar
28029283000113,Cafeteria
28029748000136,Restaurante
28040847000119,Restaurante
28060066000196,Similar
28086600000133,Restaurante
28096126000120,Similar
28121141000181,Restaurante
28124219000111,Restaurante
28131443000130,Restaurante
28133580000104,Bar
28133807000111,Restaurante
28135657000185,Restaurante
28137761000109,Cafeteria
28141344000130,Bar
28141357000109,Restaurante
28146882000117,Restaurante
28152952000140,Restaurante
28157746000122,Restaurante
28163263000130,Restaurante
28165209000124,Restaurante
28165456000120,Similar
28166506000194,Similar
28174026000175,Restaurante
28191566000167,Restaurante
28200379000100,Restaurante
28212549000169,Restaurante
28217122000153,Bar
28222676000149,Restaurante
28222715000108,Restaurante
28229934000119,Restaurante
28239066000158,Restaurante
28239235000150,Similar
28247569000175,Restaurante
28269552000119,Cafeteria
28281805000170,Restaurante
28287411000129,Restaurante
28297353000114,Restaurante
28303073000171,Restaurante
28305709000114,Restaurante
28307885000195,Restaurante
28320114000138,Restaurante
28329588000140,Restaurante
28346788000101,Restaurante
28352403000119,Restaurante
28353133000160,Restaurante
28354716000106,Similar
28359540000185,Bar
28360415000195,Bar
28367617000169,Bar
28367939000108,Restaurante
28370838000196,Restaurante
28382280000169,Restaurante
28387976000188,Similar
28389564000187,Similar
28390969000135,Restaurante
28396252000109,Restaurante
28404134000197,Bar
28410311000148,Similar
28411592000153,Cafeteria
28419778000159,Restaurante
28421330000170,Similar
28423565000109,Restaurante
28429463000192,Restaurante
28433671000165,Restaurante
28434499000164,Restaurante
28449010000128,Similar
28454001000125,Similar
28458798000139,Cafeteria
28458855000180,Restaurante
28461776000128,Restaurante
28472591000119,Similar
28474685000127,Bar
28475583000126,Cafeteria
28493235000181,Restaurante
28498024000131,Restaurante
28499097000148,Restaurante
28499819000164,Restaurante
28503245000150,Restaurante
28514546000180,Bar
28520486000108,Restaurante
28523698000149,Bar
28528759000160,Restaurante
28532913000178,Restaurante
28534681000197,Restaurante
28536885000167,Restaurante
28542752000101,Restaurante
28549439000197,Cafeteria
28559785000156,Restaurante
28568059000108,Restaurante
28568223000179,Restaurante
28578857000102,Restaurante
28578942000170,Cafeteria
28591013000100,Similar
28592593000141,Similar
28595204000131,Similar
28617684000194,Restaurante
28625561000103,Bar
28637535000197,Restaurante
28642872000172,Restaurante
28643551000192,Similar
28648060000134,Restaurante
28648867000177,Similar
28651970000176,Similar
28659685000100,Restaurante
28660758000175,Similar
28666325000127,Restaurante
28673387000166,Restaurante
28674796000187,Similar
28677670000166,Restaurante
28697443000100,Similar
28704232000140,Cafeteria
28706043000106,Restaurante
28709794000186,Restaurante
28709983000159,Restaurante
28714989000114,Bar
28720576000142,Similar
28720664000144,Restaurante
28728221000108,Similar
28743840000163,Restaurante
28758213000104,Restaurante
28760453000135,Similar
28768807000198,Similar
28769472000122,Bar
28771072000151,Bar
28771984000123,Restaurante
28791917000170,Restaurante
28799677000150,Bar
28801601000112,Restaurante
28821256000189,Restaurante
28871428000129,Restaurante
28881074000101,Restaurante
28890538000138,Restaurante
28891301000171,Restaurante
28899484000171,Restaurante
28902532000133,Restaurante
28903188000105,Similar
28911381000180,Restaurante
28915663000155,Restaurante
28921610000147,Cafeteria
28948155000173,Restaurante
28955364000144,Restaurante
28965445000125,Restaurante
28966934000100,Similar
28972308000118,Restaurante
28982605000144,Similar
29007027000198,Restaurante
29014004000100,Similar
29019291000141,Cafeteria
29027627000118,Bar
29029145000105,Restaurante
29049081000104,Restaurante
29056979000100,Bar
29059959000184,Bar
29062799000122,Restaurante
29063095000174,Restaurante
29074716000115,Restaurante
29078525000121,Restaurante
29081284000170,Similar
29103303000111,Restaurante
29110361000172,Similar
29112402000160,Similar
29116528000102,Cafeteria
29130726000120,Restaurante
29138184000132,Restaurante
29142954000110,Bar
29143628000128,Similar
29159537000180,Restaurante
29162261000190,Restaurante
29165319000159,Similar
29169090000120,Similar
29171465000197,Restaurante
29174130000122,Restaurante
29186951000189,Restaurante
29191351000109,Restaurante
29200384000178,Similar
29202642000155,Restaurante
29203535000141,Restaurante
29206696000199,Restaurante
29221589000130,Restaurante
29232769000117,Similar
29246688000176,Restaurante
29264520000193,Restaurante
29270122000180,Restaurante
29274564000102,Bar
29284294000102,Restaurante
29288466000116,Restaurante
29293894000137,Cafeteria
29299275000150,Bar
29300362000180,Similar
29300887000115,Restaurante
29302384000189,Cafeteria
29303759000125,Similar
29312581000189,Restaurante
29313296000182,Restaurante
29318734000103,Restaurante
29330911000169,Cafeteria
29340565000108,Bar
29340943000145,Restaurante
29348917000163,Cafeteria
29356636000152,Similar
29359259000105,Cafeteria
29360200000137,Similar
29360222000105,Restaurante
29365680000129,Bar
29366720000157,Restaurante
29367618000176,Similar
29381725000159,Similar
29385281000120,Restaurante
29409260000105,Restaurante
29410518000185,Restaurante
29428667000171,Restaurante
29433746000170,Restaurante
29436470000184,Bar
29438431000116,Cafeteria
29455782000135,Restaurante
29456941000116,Similar
29472524000167,Restaurante
29476883000192,Restaurante
29477986000177,Restaurante
29478796000174,Similar
29502624000199,Restaurante
29507624000181,Restaurante
29508088000139,Restaurante
29515084000188,Restaurante
29515879000196,Restaurante
29520112000155,Cafeteria
29522550000152,Cafeteria
29543563000108,Restaurante
29551796000152,Restaurante
29552974000160,Similar
29553269000187,Restaurante
29562310000181,Bar
29576141000139,Restaurante
29577164000168,Restaurante
29584583000127,Similar
29592014000123,Restaurante
29595418000170,Restaurante
29599633000140,Restaurante
29608677000199,Restaurante
29619171000185,Restaurante
29628925000163,Cafeteria
29634952000149,Similar
29644347000159,Similar
29657275000184,Restaurante
29660777000164,Restaurante
29671152000106,Restaurante
29675953000131,Restaurante
29678850000125,Similar
29691890000107,Restaurante
29694339000117,Restaurante
29701355000190,Restaurante
29703275000173,Similar
29722614000169,Restaurante
29726860000199,Restaurante
29729731000154,Bar
29729823000134,Restaurante
29732251000142,Similar
29763874000182,Bar
29777259000125,Restaurante
29778361000145,Restaurante
29788424000144,Restaurante
29791877000120,Similar
29807475000176,Restaurante
29814438000195,Bar
29821033000184,Cafeteria
29831803000170,Restaurante
29838506000156,Restaurante
29842443000101,Bar
29846907000158,Restaurante
29858975000137,Restaurante
29861002000157,Restaurante
29862033000122,Restaurante
29873318000169,Bar
29875262000181,Restaurante
29883227000104,Bar
29883471000177,Bar
29887591000142,Restaurante
29898856000108,Similar
29904881000157,Restaurante
29910271000166,Restaurante
29942749000130,Restaurante
29949173000132,Restaurante
29949586000117,Restaurante
29953464000102,Bar
29960574000193,Restaurante
29961488000103,Restaurante
29962361000109,Bar
29970770000149,Similar
29973990000126,Bar
29976038000186,Restaurante
29976391000166,Restaurante
29994868000136,Similar
29997256000105,Cafeteria
29998864000126,Restaurante
29999094000136,Restaurante
30001343000131,Bar
30016720000106,Cafeteria
30020798000102,Similar
30034731000119,Similar
30037537000197,Restaurante
30037952000140,Similar
30045111000185,Cafeteria
30065686000160,Cafeteria
30070124000104,Bar
30084419000130,Similar
30093844000195,Similar
30093851000197,Restaurante
30094182000178,Similar
30098654000160,Restaurante
30103963000181,Bar
30104435000147,Similar
30106114000181,Similar
30112968000170,Bar
30114769000100,Restaurante
30126782000170,Restaurante
30127866000129,Restaurante
30141263000181,Similar
30143272000101,Similar
30160957000166,Restaurante
30162538000163,Restaurante
30178069000170,Restaurante
30187349000145,Cafeteria
30207586000120,Restaurante
30212459000110,Restaurante
30216498000195,Restaurante
30226600000133,Bar
30253519000142,Similar
30263621000129,Restaurante
30264424000124,Restaurante
30265913000109,Bar
30267754000173,Restaurante
30269796000143,Restaurante
30269873000165,Restaurante
30270022000132,Similar
30270509000115,Restaurante
30273464000132,Similar
30273905000104,Restaurante
30278542000191,Restaurante
30281376000182,Restaurante
30301686000111,Similar
30305612000234,Restaurante
30307965000192,Restaurante
30315198000163,Restaurante
30318561000102,Restaurante
30320587000187,Restaurante
30322717000110,Restaurante
30331943000168,Similar
30332269000136,Restaurante
30332884000142,Bar
30333924000170,Bar
30392067000180,Restaurante
30399180000197,Restaurante
30404730000119,Restaurante
30407483000104,Similar
30410928000105,Bar
30417768000126,Cafeteria
30426934000150,Restaurante
30442494000125,Bar
30446190000136,Restaurante
30446526000160,Restaurante
30447936000126,Cafeteria
30458629000140,Bar
30461577000161,Restaurante
30475365000133,Restaurante
30480976000170,Restaurante
30484446000108,Similar
30487211000161,Similar
30488482000131,Bar
30489337000175,Restaurante
30496684000125,Restaurante
30499541000177,Restaurante
30501510000103,Restaurante
30514171000108,Similar
30523026000185,Restaurante
30524324000190,Restaurante
30527021000120,Restaurante
30529846000184,Restaurante
30534650000188,Restaurante
30538499000156,Similar
30539664000194,Restaurante
30544096000110,Restaurante
30545482000126,Restaurante
30548366000160,Similar
30558478000100,Restaurante
30563688000189,Cafeteria
30565686000129,Restaurante
30569719000109,Restaurante
30585722000116,Similar
30589986000148,Restaurante
30615522000169,Similar
30633142000157,Restaurante
30636118000171,Restaurante
30646340000155,Similar
30648736000131,Restaurante
30671631000101,Similar
30681218000110,Cafeteria
30682865000146,Bar
30704857000153,Restaurante
30715426000192,Restaurante
30716382000115,Restaurante
30721536000167,Cafeteria
30732753000152,Restaurante
30732993000157,Bar
30737726000172,Restaurante
30757963000103,Bar
30766826000127,Restaurante
30773018000197,Cafeteria
30778562000121,Bar
30784234000138,Bar
30785258000101,Similar
30790805000147,Bar
30792735000166,Restaurante
30792901000124,Similar
30800766000111,Restaurante
30807632000122,Restaurante
30809171000127,Restaurante
30816163000108,Restaurante
30820447000178,Similar
30825647000113,Cafeteria
30843546000175,Restaurante
30843938000134,Restaurante
30844127000158,Similar
30852454000151,Similar
30876656000133,Similar
30914200000110,Cafeteria
30914989000100,Similar
30921610000199,Similar
30923741000105,Bar
30928251000100,Bar
30937789000172,Similar
30938050000185,Bar
30938744000112,Similar
30939501000107,Bar
30945220000159,Restaurante
30953910000150,Restaurante
30963304000115,Restaurante
30963792000160,Similar
30966079000170,Restaurante
30980138000165,Cafeteria
30983438000106,Restaurante
30990322000196,Restaurante
30991091000135,Restaurante
30991282000105,Restaurante
31000893000107,Bar
31008934000101,Restaurante
31013507000103,Restaurante
31021993000101,Restaurante
31024135000110,Restaurante
31032124000182,Bar
31043830000120,Restaurante
31055449000180,Restaurante
31071647000138,Restaurante
31075284000109,Restaurante
31080135000138,Restaurante
31085515000165,Restaurante
31087110000166,Bar
31097704000158,Restaurante
31097936000106,Restaurante
31109332000132,Similar
31110674000172,Restaurante
31122467000138,Restaurante
31123539000161,Restaurante
31127437000114,Similar
31151336000189,Restaurante
31161296000156,Restaurante
31170344000172,Restaurante
31178849000183,Similar
31210711000114,Restaurante
31239124000158,Restaurante
31248440000196,Cafeteria
31254780000120,Restaurante
31259272000134,Bar
31274026000151,Restaurante
31274082000196,Restaurante
31286786000189,Restaurante
31291028000159,Restaurante
31303359000161,Restaurante
31309299000194,Similar
31319647000104,Restaurante
31319783000102,Restaurante
31326423000120,Restaurante
31337550000124,Bar
31342556000190,Restaurante
31344829000135,Similar
31374125000105,Cafeteria
31374181000140,Restaurante
31374956000187,Similar
31383716000149,Similar
31390879000159,Restaurante
31392497000164,Restaurante
31395374000187,Restaurante
31398639000109,Restaurante
31405829000106,Restaurante
31407821000170,Cafeteria
31419936000185,Cafeteria
31428297000114,Bar
31443688000108,Restaurante
31451276000110,Cafeteria
31461014000136,Restaurante
31464000000176,Restaurante
31483515000113,Similar
31490926000136,Restaurante
31493532000131,Restaurante
31504539000101,Similar
31506875000193,Similar
31512548000144,Cafeteria
31532825000180,Similar
31541842000184,Cafeteria
31550076000114,Similar
31574412000169,Restaurante
31586217000159,Restaurante
31587133000130,Similar
31587507000117,Bar
31589750000174,Restaurante
31596571000164,Bar
31597280000190,Restaurante
31612231000180,Similar
31613400000104,Restaurante
31614501000191,Restaurante
31623337000189,Similar
31630972000193,Similar
31639309000150,Similar
31640058000123,Similar
31673418000193,Restaurante
31703747000130,Restaurante
31708712000193,Restaurante
31721365000139,Bar
31730132000100,Restaurante
31736902000114,Restaurante
31744834000135,Restaurante
31748014000111,Restaurante
31749562000166,Restaurante
31756451000187,Cafeteria
31764235000183,Similar
31764714000108,Similar
31766893000104,Bar
31774290000154,Restaurante
31781097000140,Similar
31786429000180,Restaurante
31795627000100,Similar
31800732000190,Cafeteria
31813617000150,Restaurante
31814333000188,Bar
31820642000160,Restaurante
31821513000197,Restaurante
31827525000129,Similar
31838051000110,Restaurante
31840318000104,Restaurante
31841191000148,Similar
31844894000120,Restaurante
31845404000100,Restaurante
31851123000160,Similar
31852822000124,Similar
31861273000154,Cafeteria
31877045000172,Restaurante
31890147000128,Similar
31896330000130,Similar
31899055000109,Restaurante
31917872000142,Restaurante
31931313000197,Bar
31933037000104,Cafeteria
31937195000124,Restaurante
31940759000188,Restaurante
31940955000152,Restaurante
31944647000103,Similar
31950400000191,Restaurante
31983502000103,Restaurante
31994513000199,Restaurante
31997937000107,Restaurante
32002303000130,Restaurante
32010094000176,Restaurante
32010940000158,Restaurante
32012878000133,Restaurante
32021301000198,Similar
32039578000148,Restaurante
32064128000105,Similar
32083466000194,Restaurante
32085865000194,Cafeteria
32089800000117,Restaurante
32098026000100,Restaurante
32098650000108,Restaurante
32102752000150,Restaurante
32103268000145,Restaurante
32109559000140,Bar
32110550000150,Bar
32134044000109,Restaurante
32139837000102,Restaurante
32142459000116,Bar
32153459000111,Similar
32156539000120,Cafeteria
32160896000162,Bar
32164056000178,Restaurante
32165053000159,Restaurante
32180181000171,Restaurante
32203238000100,Similar
32207939000118,Restaurante
32212201000149,Restaurante
32213868000166,Similar
32217265000132,Restaurante
32222506000131,Restaurante
32226589000137,Cafeteria
32227257000177,Restaurante
32228508000138,Cafeteria
32232224000115,Restaurante
32233486000102,Restaurante
32233490000162,Restaurante
32241541000106,Restaurante
32241654000101,Bar
32254053000125,Restaurante
32268105000112,Restaurante
32286485000118,Restaurante
32290308000105,Restaurante
32294151000196,Restaurante
32294391000190,Bar
32304081000100,Restaurante
32318898000137,Similar
32319513000156,Restaurante
32320391000118,Similar
32321266000122,Restaurante
32329306000182,Restaurante
32333504000110,Restaurante
32343265000189,Cafeteria
32345215000130,Similar
32374106000141,Restaurante
32381610000179,Cafeteria
32387016000195,Cafeteria
32402997000100,Similar
32433744000196,Bar
32441483000156,Cafeteria
32451910000187,Restaurante
32476853000190,Restaurante
32477031000124,Restaurante
32500327000119,Cafeteria
32521568000144,Restaurante
32525590000162,Cafeteria
32533562000197,Bar
32584029000154,Similar
32588622000179,Restaurante
32593128000100,Restaurante
32593301000162,Restaurante
32593668000186,Restaurante
32595375000138,Similar
32602156000139,Restaurante
32610077000170,Similar
32611380000197,Restaurante
32619068000140,Restaurante
32621975000123,Restaurante
32638180000128,Cafeteria
32662778000152,Similar
32665567000173,Similar
32666676000105,Restaurante
32669901000167,Restaurante
32678071000134,Restaurante
32687223000165,Similar
32692641000140,Similar
32692927000126,Similar
32709322000109,Bar
32710788000116,Similar
32757716000124,Cafeteria
32760056000130,Restaurante
32763671000109,Restaurante
32775185000100,Restaurante
32782275000110,Bar
32782562000120,Restaurante
32792218000112,Restaurante
32799519000178,Restaurante
32810677000181,Restaurante
32829405000123,Bar
32847367000131,Similar
32859376000142,Similar
32898713000100,Restaurante
32915160000157,Restaurante
32953656000115,Restaurante
32960811000120,Restaurante
32965446000147,Restaurante
32983347000198,Similar
32989722000107,Bar
32993805000170,Restaurante
32995043000140,Restaurante
32997186000191,Restaurante
33005370000170,Similar
33022808000129,Restaurante
33023395000105,Restaurante
33029621000157,Restaurante
33040176000126,Bar
33044028000180,Restaurante
33053194000142,Restaurante
33062741000156,Cafeteria
33079502000109,Bar
33086806000101,Restaurante
33092276000104,Bar
33102289000109,Restaurante
33115368000154,Restaurante
33122392000110,Similar
33140344000155,Restaurante
33173584000156,Restaurante
33188194000150,Bar
33210838000169,Bar
33215473000165,Similar
33223285000189,Cafeteria
33229094000124,Restaurante
33255835000141,Restaurante
33264126000122,Cafeteria
33284745000189,Bar
33285176000196,Restaurante
33315385000135,Bar
33351272000195,Similar
33366442000105,Restaurante
33371037000185,Bar
33389650000120,Restaurante
33398086000101,Similar
33414157000112,Bar
33429836000165,Restaurante
33441489000196,Similar
33457447000143,Similar
33459057000102,Similar
33469164002831,Restaurante
33498399000131,Similar
33498496000124,Cafeteria
33517733000157,Restaurante
33520118000108,Restaurante
33520374000197,Restaurante
33534965000113,Similar
33545293000141,Similar
33558514000116,Restaurante
33560298000143,Similar
33572817000193,Similar
33574236000190,Restaurante
33581363000117,Similar
33582997000194,Restaurante
33584144000191,Restaurante
33586899000125,Restaurante
33609373000113,Bar
33611147000177,Bar
33612282000137,Restaurante
33660284000100,Restaurante
33660596000105,Cafeteria
33666247000109,Bar
33676122000151,Restaurante
33677919000173,Cafeteria
33687649000181,Cafeteria
33691427000132,Restaurante
33704671000192,Restaurante
33704714000130,Similar
33718913000105,Restaurante
33722733000199,Similar
33745794000171,Restaurante
33761063000110,Restaurante
33772404000152,Restaurante
33773902000110,Restaurante
33779098000186,Bar
33791628000101,Restaurante
33811499000176,Similar
33812329000106,Cafeteria
33819487000198,Restaurante
33884225000107,Restaurante
33934858000182,Restaurante
33967643000168,Restaurante
34602904000109,Similar
34872119000176,Restaurante
34883074000135,Restaurante
34910539000108,Restaurante
35379320000189,Restaurante
35434844000125,Restaurante
35546159000190,Restaurante
35632819000156,Restaurante
35776640000172,Restaurante
35971118000141,Restaurante
36303865000174,Restaurante
36394005000193,Restaurante
36462331000190,Restaurante
36541373000117,Restaurante
36577658000108,Restaurante
36819126000130,Similar
36864403000126,Restaurante
36957389000105,Restaurante
37064730000166,Similar
37445707000111,Restaurante
37504255000100,Restaurante
37631298000148,Restaurante
38008652000145,Restaurante
38709044000168,Restaurante
38709929000167,Cafeteria
38846499000125,Similar
39254230000112,Restaurante
39277058000112,Restaurante
39303177000100,Restaurante
39511647000113,Cafeteria
39802699000149,Similar
40787897000160,Restaurante
40980690000107,Restaurante
41002643000151,Restaurante
41178237000144,Restaurante
41266214000191,Restaurante
41319161000120,Cafeteria
41638503000174,Cafeteria
41792177000155,Restaurante
41886847000100,Restaurante
42787101000102,Restaurante
42805648000185,Restaurante
42955435000130,Cafeteria
43051903000104,Restaurante
43274273000137,Similar
43953538000123,Similar
44977973000150,Restaurante
45791217000103,Restaurante
45813029000120,Similar
47531355000170,Bar
50318518000146,Restaurante
52147329000183,Cafeteria
52328291000145,Restaurante
52608163000155,Similar
52996956000199,Restaurante
53467577000174,Restaurante
53662649000134,Restaurante
54450713000186,Restaurante
54983432000199,Similar
58237223000157,Restaurante
59711648000119,Cafeteria
60757291000199,Restaurante
61462883000146,Bar
61658282000103,Restaurante
61900148000177,Restaurante
61995403000102,Restaurante
62177837000168,Bar
62526538000191,Restaurante
63306146000180,Similar
63424972000123,Similar
63443105000135,Restaurante
63592232000104,Restaurante
63598056000100,Restaurante
63611891000132,Restaurante
63845119000185,Restaurante
63879134000144,Restaurante
63956916000130,Restaurante
65020190000154,Similar
65347601000110,Restaurante
65581787000178,Restaurante
65977076000117,Restaurante
66196643000160,Restaurante
66317785000139,Restaurante
67276584000101,Restaurante
67318816000139,Bar
68034586000149,Similar
68249333000192,Similar
68494525000164,Restaurante
68532282000101,Restaurante
68700152000130,Bar
68819457000166,Restaurante
69078467000150,Similar
69320745000134,Similar
69998045000101,Restaurante
70107909000129,Restaurante
70133582000160,Restaurante
70428388000101,Similar
71059596000143,Restaurante
71172746000120,Similar
71299382000144,Restaurante
71299465000133,Restaurante
71436141000108,Restaurante
72027089000190,Similar
72049885000124,Restaurante
72220890000158,Restaurante
72241201000191,Restaurante
72375819000144,Similar
72518897000150,Similar
72565245000177,Restaurante
72697261000113,Restaurante
72698731000163,Similar
72998263000142,Similar
73199168000141,Similar
73377848000108,Restaurante
73539082000110,Restaurante
73857484000163,Restaurante
73993586000106,Restaurante
74096702000157,Restaurante
74383670000170,Restaurante
74514621000120,Restaurante
74681651000120,Similar
75367029000105,Restaurante
75528752000129,Restaurante
75628024000199,Bar
75709287000122,Restaurante
75797423000183,Bar
75876789000148,Restaurante
76023142000136,Restaurante
76338623000130,Restaurante
76454743000101,Restaurante
77889954000121,Restaurante
78063112000189,Restaurante
78257151000117,Restaurante
78571619000143,Similar
79166641000170,Restaurante
79252078000153,Restaurante
79458196000112,Restaurante
79582664000166,Restaurante
80495625000100,Restaurante
80700305000145,Restaurante
80729023000170,Restaurante
80730955000214,Restaurante
80730955000303,Restaurante
80847551000205,Similar
81133241000100,Restaurante
81313777000108,Restaurante
81519738000161,Restaurante
81520108000107,Similar
81547531000109,Similar
81572059000156,Restaurante
81781262000132,Bar
81804395000187,Similar
82698267000169,Similar
82735507000158,Restaurante
82887704000192,Similar
82912270000133,Restaurante
83061135000194,Cafeteria
83063925000109,Similar
83117911000120,Restaurante
83405936000120,Restaurante
83470716000180,Restaurante
83636225000166,Similar
83645093000139,Restaurante
83821611000128,Restaurante
84303049000103,Restaurante
84303908000164,Restaurante
84304765000105,Restaurante
84316546000146,Restaurante
84322213000200,Restaurante
84323211000155,Restaurante
84326388000105,Restaurante
84326669000168,Restaurante
84330125000170,Restaurante
84445360000197,Restaurante
84468271000166,Restaurante
84590132000100,Restaurante
84929769000189,Restaurante
84974468000177,Restaurante
85021541000159,Restaurante
85065613000160,Restaurante
85102986000163,Cafeteria
85183093000190,Similar
85189785000145,Restaurante
85220101000120,Similar
85274660000113,Similar
85312361000126,Restaurante
85328391000120,Restaurante
85351153000136,Restaurante
85364685000108,Similar
85462224000178,Restaurante
86592235000135,Similar
86652260000167,Restaurante
86692084000197,Bar
86729951000111,Restaurante
86749454000185,Cafeteria
86923018000180,Similar
86982790000335,Restaurante
87438768000120,Restaurante
87676185000137,Restaurante
87704409000177,Restaurante
87793188000150,Restaurante
87843033000181,Restaurante
88264627000109,Restaurante
89441786000196,Bar
89718399000154,Similar
90234774000170,Cafeteria
91493189000157,Restaurante
91499137000198,Restaurante
91807826000112,Cafeteria
91807826000201,Cafeteria
91880633000197,Restaurante
92366426000181,Cafeteria
92565001000282,Restaurante
92759877000189,Restaurante
92793215000478,Restaurante
93064988000133,Restaurante
93411601000178,Restaurante
93788032000184,Restaurante
93838233000149,Restaurante
94824653000139,Restaurante
94964947000166,Restaurante
95362059000136,Restaurante
95855078000102,Similar
96259676000173,Restaurante
97459549000180,Cafeteria
97535954000130,Similar
22415417000158,Similar
21432130000173,Restaurante
20413405000169,Restaurante
24284626000135,Restaurante
08831001000190,Restaurante
04277081000122,Restaurante
17555508000159,Restaurante
10533528000180,Restaurante
22443265000105,Restaurante
20058922000167,Restaurante
15288016000119,Similar
18809710000122,Restaurante
21131221000179,Restaurante
25166111000101,Similar
17287526000105,Cafeteria
14314724000114,Cafeteria
15684307000126,Restaurante
00742049000110,Restaurante
00489303000110,Restaurante
08902225000145,Restaurante
11113236000150,Restaurante
10426290000193,Restaurante
19205370000193,Restaurante
20635781000106,Restaurante
19728109000178,Similar
14593879000137,Restaurante
00934922000176,Restaurante
25258100000143,Similar
21567836000142,Bar
09550214000106,Restaurante
23792176000129,Restaurante
03329419000180,Restaurante
15670708000127,Similar
25276829000142,Cafeteria
02094956000125,Restaurante
09326903000131,Restaurante
13497202000132,Cafeteria
21134505000119,Restaurante
20165620000198,Restaurante
09665109000112,Restaurante
00735389000113,Restaurante
08488305000104,Restaurante
08491645000186,Restaurante
00701894000147,Restaurante
26436600000190,Bar
02484060000152,Restaurante
00052076000160,Restaurante
04753850000111,Restaurante
20974208000119,Restaurante
07416564000159,Restaurante
04027235000390,Restaurante
26435289000165,Restaurante
14016172000168,Restaurante
20828809000113,Restaurante
15056816000104,Restaurante
23972095000100,Similar
10455885000177,Restaurante
20255276000128,Restaurante
21424088000149,Restaurante
22838706000160,Restaurante
18325825000141,Restaurante
20044524000191,Restaurante
22456540000117,Restaurante
21894668000108,Similar
17299773000113,Restaurante
07644005000104,Cafeteria
12910385000103,Restaurante
22193180000108,Restaurante
11538510000133,Restaurante
08913957000130,Restaurante
21384181000177,Similar
04908301000179,Restaurante
20175900000187,Restaurante
72576309000135,Restaurante
06070586000147,Cafeteria
15288156000197,Restaurante
20835896000136,Restaurante
07629193000193,Restaurante
22487858000165,Restaurante
21685600000100,Restaurante
23239603000146,Restaurante
22371815000110,Restaurante
05621044000152,Restaurante
17783492000131,Similar
13623964000138,Restaurante
23718164000154,Similar
02900638000104,Restaurante
23845824000168,Restaurante
12939971000180,Restaurante
17540722000131,Restaurante
07490186000153,Restaurante
04937615000108,Restaurante
12600200000164,Restaurante
40947905000198,Restaurante
06083088000309,Similar
24630370000170,Restaurante
04390429000193,Restaurante
12045434000197,Restaurante
14895496000202,Cafeteria
18662258000119,Restaurante
19575649000169,Restaurante
10534119000106,Bar
20307149000125,Restaurante
11603348000190,Restaurante
01793112000100,Restaurante
18443082000104,Bar
19397752000166,Restaurante
12103392000101,Restaurante
19104498000160,Restaurante
13152573000182,Restaurante
06355183000144,Restaurante
09304268000191,Restaurante
10738606000182,Restaurante
18937566000100,Restaurante
10923766000100,Restaurante
00570215000148,Restaurante
01390674000102,Similar
24783759000156,Restaurante
24808053000100,Restaurante
08730063000105,Restaurante
04202741000106,Similar
16587825000194,Restaurante
18866984000153,Restaurante
04845044000173,Restaurante
21986063000139,Restaurante
24884385000165,Restaurante
20712680000183,Restaurante
07369109000140,Restaurante
07367541000100,Restaurante
26903257000147,Similar
09455993000160,Restaurante
11514469000165,Restaurante
03777508000199,Restaurante
62076344000131,Restaurante
20327274000105,Restaurante
20256960000124,Restaurante
05812027000100,Restaurante
08209232000166,Restaurante
10783021000184,Restaurante
14997785000123,Restaurante
26941278000157,Restaurante
08970222000149,Restaurante
19910396000132,Bar
24872304000107,Similar
24789016000193,Cafeteria
08060669000180,Restaurante
01657685000106,Restaurante
22677799000198,Restaurante
13696506000129,Restaurante
23387066000181,Restaurante
21338266000119,Restaurante
20084795000170,Cafeteria
15747634000180,Restaurante
12446749000146,Similar
27893400000120,Similar
23240863000131,Bar
08032273000120,Restaurante
14234077000130,Restaurante
22279156000196,Restaurante
03427671000121,Restaurante
20200050000120,Restaurante
13014822000173,Restaurante
10014089000107,Restaurante
08632140000194,Restaurante
05683518000190,Similar
07076340000145,Restaurante
01336495000197,Bar
02182271000130,Restaurante
22826899000139,Restaurante
04757796000182,Restaurante
22041233000175,Restaurante
07874215000180,Restaurante
24100291000158,Restaurante
23390678000123,Restaurante
26877173000186,Restaurante
12556845000147,Restaurante
09473163000166,Restaurante
10479075000150,Restaurante
73890113000183,Restaurante
16979995000114,Restaurante
20181463000104,Similar
11180432000148,Restaurante
12398925000111,Similar
26690859000163,Restaurante
24781252000163,Restaurante
05854222000195,Restaurante
04296594000180,Restaurante
21146005000105,Restaurante
09420516000160,Restaurante
07985008000101,Restaurante
23322926000107,Similar
02221394000133,Restaurante
09191005000113,Restaurante
14645721000163,Restaurante
06977812000178,Similar
11830748000138,Restaurante
07202223000180,Restaurante
21389362000196,Restaurante
18671268000110,Restaurante
11095202000180,Restaurante
00067976000181,Similar
19045196000169,Restaurante
26213770000106,Similar
04486273000149,Restaurante
15506234000182,Restaurante
09506280000189,Restaurante
01706951000143,Restaurante
08742247000195,Restaurante
10953517000159,Restaurante
14731992000131,Restaurante
12587120000116,Similar
22085552000182,Bar
23105884000144,Similar
26527825000152,Restaurante
